"serial","admin_level_0_code","admin_level_1_code","admin_level_2_code","district","admin_level_1_name","admin_level_2_name","event","location","year","month","day","deaths","injured","missing","affected","houses_destroyed","houses_damaged","others","sources","losses $loc","losses $usd","date","health","education","agriculture","industry","aqueduct","sewerage","energy","communication","cause","damaged roads","magnitude","damaged hospitals","damaged education centers","damage in crops Ha.","lost cattle","evacuated","relocated","latitude","longitude","comments","zero_shifts","one_shift","two_shifts","three_shifts","rainfall_2days","rainfall_3days","rainfall_4days","pcode","pcode_parent","Land area","Violent incidents last year","% persons with disability","% Access to safe drinking water","Nr. of educational facilities per 10,000 people","% Access to electricity","Average elevation","% employed","Drought exposure","Earthquake exposure","Flood exposure","Nr. of health facilities per 10,000 people","% Access improved sanitation","% Literacy","% having mosquito nets","% of orphans under 18","Population density","Population","Poverty incidence","% permanent roof type","% Subsistence farming","Travel time to nearest city","% permanent wall type","% with internet access","% with mobile access","# of displaced persons","# of displaced / local population","pcode_level2","Violent incidents last year (0-10)","Drought exposure (0-10)","Earthquake exposure (0-10)","Flood exposure (0-10)","Hazards exposure","% persons with disability (0-10)","% employed (0-10)","% Literacy (0-10)","% having mosquito nets (0-10)","% of orphans under 18 (0-10)","Poverty incidence (0-10)","% permanent roof type (0-10)","% Subsistence farming (0-10)","% permanent wall type (0-10)","Vulnerability","% Access to safe drinking water (0-10)","Nr. of educational facilities per 10,000 people (0-10)","% Access to electricity (0-10)","Nr. of health facilities per 10,000 people (0-10)","% Access improved sanitation (0-10)","Travel time to nearest city (0-10)","% with internet access (0-10)","% with mobile access (0-10)","Lack of Coping Capacity","Risk score"
1563,102,NA,NA,"KAMPALA",NA,NA,"FLOOD","KASUBI 1 and NAJJANKUMBI CHURC ZONE",2011,4,23,6,0,0,3414,22,0,"07 Religious buildings were destroyed","URCS Floods response report compiled by Branch focal person",0,0,2011-04-23,0,-1,0,0,0,0,0,0,"Heavy Rain",-1,NA,0,2,0,0,0,0,0,0,"Many households lost property that included household utensils, beddings, furniture and stored food. Transport and communication to this community was hampered i.e over 10 bridges were submerged making it difficult to access the vulnerable communities.",0,11.3010252,7.9432528,0.79576945,11.3010252,19.244278,20.04004745,"21UGA007001","21UGA007",1952034,51196,0.0637,0.9349,NA,0.835,11811457,0.635,0.2867,0,0,0.7295,0.3082,0.9427,0.8579,0.0774,120076231,23439286844,0.1677,0.9958,0.012,65845,0.9384,0.375,0.769,103694,0.0442394005799471,NA,82476,61149,0,0,46283,0.9854,36541,0,6878,32945,0,0,0,0,20225,0.5731,NA,0,83715,2261,0,0,0,23715,30959
1595,102,102008,1020081989,"KAMPALA","KAWEMPE DIVISION","MPERERWE","FLOOD","ENTIRE SUB COUNTY",2011,6,29,1,0,0,2350,2,0,NA,"Assessment report by URCS, Kampala branch",0,0,2011-06-29,0,0,0,0,-1,-1,0,-1,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"Roads were inaccessible, trenches blocked, business came to a stand still as merchandise was washed away, makeshift bridges were as well washed away. Victims could not access markets as they were forcefully kept indoors. So they stayed hungry till the water levels reduced. Communities at a higher risk to water borne diseases like cholera, dysentry, diarrhoea etc. there are also risk of malaria due to stagnant water that promotes breeding of mosquitoes.",18.14168821,3.35189479,15.3133672,0,21.493583,36.8069502,36.8069502,"21UGA007001","21UGA007",1952034,51196,0.0637,0.9349,NA,0.835,11811457,0.635,0.2867,0,0,0.7295,0.3082,0.9427,0.8579,0.0774,120076231,23439286844,0.1677,0.9958,0.012,65845,0.9384,0.375,0.769,103694,0.0442394005799471,NA,82476,61149,0,0,46283,0.9854,36541,0,6878,32945,0,0,0,0,20225,0.5731,NA,0,83715,2261,0,0,0,23715,30959
1068,102,NA,NA,"KAMPALA",NA,NA,"FLOOD","MUTESA 1 ROAD",2011,9,14,2,0,0,0,0,0,"Motor cycle was washed away by the water,","The Monitor News Paper of 15/0/11",0,0,2011-09-14,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"A motorcycle rider and his paasenger drowned in the channel.",8.9555958,3.8554836,6.29527824,2.67423579,12.8110794,19.10635764,21.78059343,"21UGA007001","21UGA007",1952034,51196,0.0637,0.9349,NA,0.835,11811457,0.635,0.2867,0,0,0.7295,0.3082,0.9427,0.8579,0.0774,120076231,23439286844,0.1677,0.9958,0.012,65845,0.9384,0.375,0.769,103694,0.0442394005799471,NA,82476,61149,0,0,46283,0.9854,36541,0,6878,32945,0,0,0,0,20225,0.5731,NA,0,83715,2261,0,0,0,23715,30959
1390,102,NA,NA,"KAMPALA",NA,NA,"FLOOD","Budo Primary Shool",2011,10,18,21,0,0,0,0,0,"4 domitories in 1 block was severly destroyed","Assessment report by URCS dated 15/04/2008",0,0,2011-10-18,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,"There is need for more information on this event to be assertained as the assessment report by URCS does not give full details.",12.1403611,0,3.3765139,4.98545773,12.1403611,15.516875,20.50233273,"21UGA007001","21UGA007",1952034,51196,0.0637,0.9349,NA,0.835,11811457,0.635,0.2867,0,0,0.7295,0.3082,0.9427,0.8579,0.0774,120076231,23439286844,0.1677,0.9958,0.012,65845,0.9384,0.375,0.769,103694,0.0442394005799471,NA,82476,61149,0,0,46283,0.9854,36541,0,6878,32945,0,0,0,0,20225,0.5731,NA,0,83715,2261,0,0,0,23715,30959
2573,102,NA,NA,"KAMPALA",NA,NA,"FLOOD",NA,2013,12,24,0,0,0,0,0,0,NA,"OPM",0,0,2013-12-24,0,0,0,0,0,0,0,0,"Negligence",-1,NA,0,0,0,0,0,0,0,0,"A milk tanker overturn but no serious injuries were sustained",0,0,0,0,0,0,0,"21UGA007001","21UGA007",1952034,51196,0.0637,0.9349,NA,0.835,11811457,0.635,0.2867,0,0,0.7295,0.3082,0.9427,0.8579,0.0774,120076231,23439286844,0.1677,0.9958,0.012,65845,0.9384,0.375,0.769,103694,0.0442394005799471,NA,82476,61149,0,0,46283,0.9854,36541,0,6878,32945,0,0,0,0,20225,0.5731,NA,0,83715,2261,0,0,0,23715,30959
6627,102,NA,NA,"KAMPALA",NA,NA,"FLOOD",NA,2014,6,9,0,0,0,0,0,0,NA,"NewVision",0,0,2014-06-09,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Floods were due to the poor drainage syste and this damaged many roads.",3.0168954,2.0652616,3.4164375,0,5.082157,8.4985945,8.4985945,"21UGA007001","21UGA007",1952034,51196,0.0637,0.9349,NA,0.835,11811457,0.635,0.2867,0,0,0.7295,0.3082,0.9427,0.8579,0.0774,120076231,23439286844,0.1677,0.9958,0.012,65845,0.9384,0.375,0.769,103694,0.0442394005799471,NA,82476,61149,0,0,46283,0.9854,36541,0,6878,32945,0,0,0,0,20225,0.5731,NA,0,83715,2261,0,0,0,23715,30959
4559,227,NA,NA,"KAMULI",NA,NA,"FLOOD",NA,2006,12,10,0,0,5,0,0,0,NA,"New Vision",0,0,2006-12-10,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,NA,0,0,6.6534153,5.41447585,0,6.6534153,12.06789115,"21UGA005007","21UGA005",15552034,1.68,0.1274,0.9257,62161,0.1031,10754463,0.0586,0.2352,0,0.0016,0.9072,0.2383,0.6857,0.9577,0.0586,3827336,5952286976,0.6083,0.9149,0.7921,851397,0.7864,0.044,0.318,NA,NA,NA,7172,54648,0,35028,45262,40927,10,62348,15153,14674,58096,0.8954,80814,16647,55067,0.6865,76344,89267,76057,42267,59585,94571,65079,70434,57964
5211,227,NA,NA,"KAMULI",NA,NA,"FLOOD",NA,2007,4,19,5,0,0,0,0,0,NA,"New Vision",0,0,2007-04-19,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,8.5969845,6.1742595,7.04077596,4.08662469,14.771244,21.81201996,25.89864465,"21UGA005007","21UGA005",15552034,1.68,0.1274,0.9257,62161,0.1031,10754463,0.0586,0.2352,0,0.0016,0.9072,0.2383,0.6857,0.9577,0.0586,3827336,5952286976,0.6083,0.9149,0.7921,851397,0.7864,0.044,0.318,NA,NA,NA,7172,54648,0,35028,45262,40927,10,62348,15153,14674,58096,0.8954,80814,16647,55067,0.6865,76344,89267,76057,42267,59585,94571,65079,70434,57964
5206,227,NA,NA,"KAMULI",NA,NA,"FLOOD",NA,2007,10,1,0,0,0,0,0,0,NA,"District Files",0,0,2007-10-01,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Four primary schools were damaged by the heavy rains and one health center damaged too. The affected subcounties were: Kisozi , Kidera, Namwenda and Namagali sub counties.",10.2651869,6.17583958,0,12.70145967,16.44102648,16.44102648,29.14248615,"21UGA005007","21UGA005",15552034,1.68,0.1274,0.9257,62161,0.1031,10754463,0.0586,0.2352,0,0.0016,0.9072,0.2383,0.6857,0.9577,0.0586,3827336,5952286976,0.6083,0.9149,0.7921,851397,0.7864,0.044,0.318,NA,NA,NA,7172,54648,0,35028,45262,40927,10,62348,15153,14674,58096,0.8954,80814,16647,55067,0.6865,76344,89267,76057,42267,59585,94571,65079,70434,57964
2683,227,NA,NA,"KAMULI",NA,NA,"FLOOD",NA,2013,4,0,0,0,0,0,0,0,NA,"New-Vision April 12",0,0,2013-04-11,0,0,0,0,0,0,0,0,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"Many roads destroyed, disrupting transport",19.072669,5.70651392,8.565485,4.10225305,24.77918292,33.34466792,37.44692097,"21UGA005007","21UGA005",15552034,1.68,0.1274,0.9257,62161,0.1031,10754463,0.0586,0.2352,0,0.0016,0.9072,0.2383,0.6857,0.9577,0.0586,3827336,5952286976,0.6083,0.9149,0.7921,851397,0.7864,0.044,0.318,NA,NA,NA,7172,54648,0,35028,45262,40927,10,62348,15153,14674,58096,0.8954,80814,16647,55067,0.6865,76344,89267,76057,42267,59585,94571,65079,70434,57964
5415,227,227269,NA,"KAMULI","NAMASAGALI",NA,"FLOOD",NA,2018,5,21,0,0,0,0,0,1,NA,"District",0,0,2018-05-21,0,-1,0,0,0,0,0,0,"Heavy Rain",0,NA,0,27,0,0,0,0,0,0,"1 sub county H/Q damaged.",15.57807875,3.43298522,5.6010606,20.79350376,19.01106397,24.61212457,45.40562833,"21UGA005007","21UGA005",15552034,1.68,0.1274,0.9257,62161,0.1031,10754463,0.0586,0.2352,0,0.0016,0.9072,0.2383,0.6857,0.9577,0.0586,3827336,5952286976,0.6083,0.9149,0.7921,851397,0.7864,0.044,0.318,NA,NA,NA,7172,54648,0,35028,45262,40927,10,62348,15153,14674,58096,0.8954,80814,16647,55067,0.6865,76344,89267,76057,42267,59585,94571,65079,70434,57964
2111,413,NA,NA,"KAMWENGE",NA,NA,"FLOOD",NA,2008,6,2,0,0,0,0,0,0,NA,"Letter from SAS/MSRDP & R",0,0,2008-06-02,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,NA,10.63822,0.3909415,0,1.8400251,11.0291615,11.0291615,12.8691866,"21UGA014004","21UGA014",24067555,0,0.1172,0.5076,7548,0.0908,12402297,0.851,0.2393,0,3e-04,0.6001,0.2012,0.6901,0.96,0.0853,1800058,4332299419,0.712,0.8556,0.1865,1795697,0.1839,0.035,0.322,78102,0.180278398234111,NA,0,55215,0,0.9618,1963,35951,1276,61281,13917,40622,7177,15517,18077,82631,44695,58393,70443,90767,89291,5.27,76959,97143,64502,7864,52896
3448,413,413892,NA,"KAMWENGE","MAHYORO",NA,"FLOOD","KANYAKIBERER",2014,8,20,0,0,0,0,0,0,NA,"CAO, KAMWENGE DISTRICT",0,0,2014-08-20,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,1.19667884,4.88834281,4.0522922,0.7503532,6.08502165,10.13731385,10.88766705,"21UGA014004","21UGA014",24067555,0,0.1172,0.5076,7548,0.0908,12402297,0.851,0.2393,0,3e-04,0.6001,0.2012,0.6901,0.96,0.0853,1800058,4332299419,0.712,0.8556,0.1865,1795697,0.1839,0.035,0.322,78102,0.180278398234111,NA,0,55215,0,0.9618,1963,35951,1276,61281,13917,40622,7177,15517,18077,82631,44695,58393,70443,90767,89291,5.27,76959,97143,64502,7864,52896
2993,413,413886,NA,"KAMWENGE","BWIIZI",NA,"FLOOD","RUTABO 1",2015,4,11,0,0,0,92,0,0,NA,"CAO-KAMWENGE",0,0,2015-04-11,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"RELIEF IN FORM OF FOOD AND NON FOOD ITEMS SHOULD BE GIVEN TO THE FAMILIES WHOSE PROPERTY WAS DESTROYED BY THE HEAVY RAINS",5.52206927,1.85093313,1.51043895,5.4907407,7.3730024,8.88344135,14.37418205,"21UGA014004","21UGA014",24067555,0,0.1172,0.5076,7548,0.0908,12402297,0.851,0.2393,0,3e-04,0.6001,0.2012,0.6901,0.96,0.0853,1800058,4332299419,0.712,0.8556,0.1865,1795697,0.1839,0.035,0.322,78102,0.180278398234111,NA,0,55215,0,0.9618,1963,35951,1276,61281,13917,40622,7177,15517,18077,82631,44695,58393,70443,90767,89291,5.27,76959,97143,64502,7864,52896
2995,413,413886,NA,"KAMWENGE","BWIIZI",NA,"FLOOD","BWIIZII VILLAGE",2015,4,11,0,0,0,66,0,0,NA,"CAO-KAMWENGE",0,0,2015-04-11,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"THE AFFECTED FAMILIES SHOULD BE GIVEN RELIEF INFORM OF FOOD AND NON- FOOD ITEMS",5.52206927,1.85093313,1.51043895,5.4907407,7.3730024,8.88344135,14.37418205,"21UGA014004","21UGA014",24067555,0,0.1172,0.5076,7548,0.0908,12402297,0.851,0.2393,0,3e-04,0.6001,0.2012,0.6901,0.96,0.0853,1800058,4332299419,0.712,0.8556,0.1865,1795697,0.1839,0.035,0.322,78102,0.180278398234111,NA,0,55215,0,0.9618,1963,35951,1276,61281,13917,40622,7177,15517,18077,82631,44695,58393,70443,90767,89291,5.27,76959,97143,64502,7864,52896
3137,413,413893,NA,"KAMWENGE","NTARA",NA,"FLOOD","RWENGWE",2015,10,3,0,0,0,165,0,0,NA,"CAO, KAMWENGE DISTRICT",0,0,2015-10-03,0,0,-1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,"MANY HOUSEHOLDS GRAVELY AFFECTED DUE TO DESTRUCTION OF HOMES AND AGRICULTURAL PRODUCE.",0.877697,2.97678615,0.51255921,16.8836921,3.85448315,4.36704236,21.25073446,"21UGA014004","21UGA014",24067555,0,0.1172,0.5076,7548,0.0908,12402297,0.851,0.2393,0,3e-04,0.6001,0.2012,0.6901,0.96,0.0853,1800058,4332299419,0.712,0.8556,0.1865,1795697,0.1839,0.035,0.322,78102,0.180278398234111,NA,0,55215,0,0.9618,1963,35951,1276,61281,13917,40622,7177,15517,18077,82631,44695,58393,70443,90767,89291,5.27,76959,97143,64502,7864,52896
3139,413,413894,NA,"KAMWENGE","NYABBANI",NA,"FLOOD","KAMAYENGE 1",2015,10,3,0,0,0,305,0,0,NA,"CAO, KAMWENGE DISTRICT",0,0,2015-10-03,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,"MANY HOUSEHOLDS GRAVELY AFFECTED DUE TO DESTRUCTION OF HOMES AND AGRICULTURAL PRODUCE.",0.877697,2.97678615,0.51255921,16.8836921,3.85448315,4.36704236,21.25073446,"21UGA014004","21UGA014",24067555,0,0.1172,0.5076,7548,0.0908,12402297,0.851,0.2393,0,3e-04,0.6001,0.2012,0.6901,0.96,0.0853,1800058,4332299419,0.712,0.8556,0.1865,1795697,0.1839,0.035,0.322,78102,0.180278398234111,NA,0,55215,0,0.9618,1963,35951,1276,61281,13917,40622,7177,15517,18077,82631,44695,58393,70443,90767,89291,5.27,76959,97143,64502,7864,52896
3138,413,413894,NA,"KAMWENGE","NYABBANI",NA,"FLOOD","KAROKARUNGI",2015,10,31,0,0,0,165,0,0,NA,"CAO, KAMWENGE DISTRICT",0,0,2015-10-31,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,"MANY HOUSEHOLDS GRAVELY AFFECTED DUE TO DESTRUCTION OF HOMES AND AGRICULTURAL PRODUCE.",17.0467899,10.8103915,12.50875,16.0842572,27.8571814,40.3659314,56.4501886,"21UGA014004","21UGA014",24067555,0,0.1172,0.5076,7548,0.0908,12402297,0.851,0.2393,0,3e-04,0.6001,0.2012,0.6901,0.96,0.0853,1800058,4332299419,0.712,0.8556,0.1865,1795697,0.1839,0.035,0.322,78102,0.180278398234111,NA,0,55215,0,0.9618,1963,35951,1276,61281,13917,40622,7177,15517,18077,82631,44695,58393,70443,90767,89291,5.27,76959,97143,64502,7864,52896
3266,413,NA,NA,"KAMWENGE",NA,NA,"FLOOD","Nkooko, Kasambya,Bwanswa",2016,8,30,0,0,0,400,20,0,NA,"Member of Parliament",0,0,2016-08-30,0,0,-1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,"Help needed",0,0,0,0,0,0,0,"21UGA014004","21UGA014",24067555,0,0.1172,0.5076,7548,0.0908,12402297,0.851,0.2393,0,3e-04,0.6001,0.2012,0.6901,0.96,0.0853,1800058,4332299419,0.712,0.8556,0.1865,1795697,0.1839,0.035,0.322,78102,0.180278398234111,NA,0,55215,0,0.9618,1963,35951,1276,61281,13917,40622,7177,15517,18077,82631,44695,58393,70443,90767,89291,5.27,76959,97143,64502,7864,52896
4161,413,413886,NA,"KAMWENGE","BWIIZI",NA,"FLOOD",NA,2017,8,6,0,0,0,10510,2102,0,NA,"District Files",0,0,2017-08-06,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,4.81881006,1.64553436,1.96882933,1.26223452,6.46434442,8.43317375,9.69540827,"21UGA014004","21UGA014",24067555,0,0.1172,0.5076,7548,0.0908,12402297,0.851,0.2393,0,3e-04,0.6001,0.2012,0.6901,0.96,0.0853,1800058,4332299419,0.712,0.8556,0.1865,1795697,0.1839,0.035,0.322,78102,0.180278398234111,NA,0,55215,0,0.9618,1963,35951,1276,61281,13917,40622,7177,15517,18077,82631,44695,58393,70443,90767,89291,5.27,76959,97143,64502,7864,52896
4159,413,413886,4138862232,"KAMWENGE","BWIIZI","BWIIZI","FLOOD",NA,2017,8,25,0,0,0,35,0,0,NA,"District Files",0,0,2017-08-25,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,8.5520192,4.7887151,3.40546297,4.89020106,13.3407343,16.74619727,21.63639833,"21UGA014004","21UGA014",24067555,0,0.1172,0.5076,7548,0.0908,12402297,0.851,0.2393,0,3e-04,0.6001,0.2012,0.6901,0.96,0.0853,1800058,4332299419,0.712,0.8556,0.1865,1795697,0.1839,0.035,0.322,78102,0.180278398234111,NA,0,55215,0,0.9618,1963,35951,1276,61281,13917,40622,7177,15517,18077,82631,44695,58393,70443,90767,89291,5.27,76959,97143,64502,7864,52896
5928,414,NA,NA,"KANUNGU",NA,NA,"FLOOD",NA,2011,4,3,0,0,0,80,80,0,NA,"NewVision",0,0,2011-04-03,0,0,0,0,0,0,0,0,"Storm",0,NA,0,0,0,0,0,0,0,0,"The storm destroyed 80 homes and left more thn 80 families homeless.",0,0,0,3.5252308,0,0,3.5252308,"21UGA009002","21UGA009",1330347,29901,0.1253,0.5626,67277,0.1223,13929163,0.8396,0.2438,0,4e-04,14053,0.1461,0.7117,0.9599,0.0954,2513903,334436368,0.701,0.9284,0.8228,1855303,0.2132,0.052,0.354,NA,NA,NA,77284,55827,0,12335,43803,39902,14015,56041,13971,50437,70319,0.746,83995,79422,52507,51614,74077,86925,54592,68195,77719,92286,59885,73317,58087
1260,414,414897,NA,"KANUNGU","KAYONZA",NA,"FLOOD",NA,2011,9,18,1,0,0,0,0,0,NA,"Article in the New Vision dated 20/09/2011 pg 4",0,0,2011-09-18,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"The dead people drowned in the flooded rivers of Munyaga and Kibale while returning home.",4.9753595,20.9152263,19.41545902,2.85230818,25.8905858,45.30604482,48.158353,"21UGA009002","21UGA009",1330347,29901,0.1253,0.5626,67277,0.1223,13929163,0.8396,0.2438,0,4e-04,14053,0.1461,0.7117,0.9599,0.0954,2513903,334436368,0.701,0.9284,0.8228,1855303,0.2132,0.052,0.354,NA,NA,NA,77284,55827,0,12335,43803,39902,14015,56041,13971,50437,70319,0.746,83995,79422,52507,51614,74077,86925,54592,68195,77719,92286,59885,73317,58087
1261,414,414895,NA,"KANUNGU","KAMBUGA",NA,"FLOOD",NA,2011,9,18,1,0,0,0,0,0,NA,"Article in the New Vision dated 20/09/2011 pg 4",0,0,2011-09-18,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"The dead people drowned in the flooded rivers of Munyaga and Kibale while returning home.",4.9753595,20.9152263,19.41545902,2.85230818,25.8905858,45.30604482,48.158353,"21UGA009002","21UGA009",1330347,29901,0.1253,0.5626,67277,0.1223,13929163,0.8396,0.2438,0,4e-04,14053,0.1461,0.7117,0.9599,0.0954,2513903,334436368,0.701,0.9284,0.8228,1855303,0.2132,0.052,0.354,NA,NA,NA,77284,55827,0,12335,43803,39902,14015,56041,13971,50437,70319,0.746,83995,79422,52507,51614,74077,86925,54592,68195,77719,92286,59885,73317,58087
2469,414,414898,NA,"KANUNGU","KIHIIHI",NA,"FLOOD",NA,2013,4,0,0,0,0,0,0,0,"roads washed away","OPM",0,0,2013-04-11,0,0,0,0,0,0,0,0,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"High incidence of termite infestation and weeding was difficult due to floods",17.245915,5.09355864,2.5165153,1.0194436,22.33947364,24.85598894,25.87543254,"21UGA009002","21UGA009",1330347,29901,0.1253,0.5626,67277,0.1223,13929163,0.8396,0.2438,0,4e-04,14053,0.1461,0.7117,0.9599,0.0954,2513903,334436368,0.701,0.9284,0.8228,1855303,0.2132,0.052,0.354,NA,NA,NA,77284,55827,0,12335,43803,39902,14015,56041,13971,50437,70319,0.746,83995,79422,52507,51614,74077,86925,54592,68195,77719,92286,59885,73317,58087
2470,414,414898,NA,"KANUNGU","KIHIIHI",NA,"FLOOD","Kazingz lower",2013,4,0,0,0,0,0,0,0,NA,"OPM",0,0,2013-04-11,0,0,-1,0,0,0,0,0,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"Weeding was difficult due to floods. High incidence of termite infestation was experience",17.245915,5.09355864,2.5165153,1.0194436,22.33947364,24.85598894,25.87543254,"21UGA009002","21UGA009",1330347,29901,0.1253,0.5626,67277,0.1223,13929163,0.8396,0.2438,0,4e-04,14053,0.1461,0.7117,0.9599,0.0954,2513903,334436368,0.701,0.9284,0.8228,1855303,0.2132,0.052,0.354,NA,NA,NA,77284,55827,0,12335,43803,39902,14015,56041,13971,50437,70319,0.746,83995,79422,52507,51614,74077,86925,54592,68195,77719,92286,59885,73317,58087
2471,414,414898,NA,"KANUNGU","KIHIIHI",NA,"FLOOD","Kazinga upper village",2013,4,0,0,0,0,0,0,0,NA,"OPM",0,0,2013-04-11,0,0,-1,0,0,0,0,0,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"Weeding was difficult due to floods. High incidence of termite infestation experience",17.245915,5.09355864,2.5165153,1.0194436,22.33947364,24.85598894,25.87543254,"21UGA009002","21UGA009",1330347,29901,0.1253,0.5626,67277,0.1223,13929163,0.8396,0.2438,0,4e-04,14053,0.1461,0.7117,0.9599,0.0954,2513903,334436368,0.701,0.9284,0.8228,1855303,0.2132,0.052,0.354,NA,NA,NA,77284,55827,0,12335,43803,39902,14015,56041,13971,50437,70319,0.746,83995,79422,52507,51614,74077,86925,54592,68195,77719,92286,59885,73317,58087
3095,414,414898,NA,"KANUNGU","KIHIIHI",NA,"FLOOD","CUMBUGU VILLAGE",2013,6,7,0,0,0,349,10,0,NA,"OFFICE F THE PRIME MINISTER",0,0,2013-06-07,0,-1,-1,0,-1,-1,0,-1,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"The impact in the village is worse",0,0,0,0.07785769,0,0,0.07785769,"21UGA009002","21UGA009",1330347,29901,0.1253,0.5626,67277,0.1223,13929163,0.8396,0.2438,0,4e-04,14053,0.1461,0.7117,0.9599,0.0954,2513903,334436368,0.701,0.9284,0.8228,1855303,0.2132,0.052,0.354,NA,NA,NA,77284,55827,0,12335,43803,39902,14015,56041,13971,50437,70319,0.746,83995,79422,52507,51614,74077,86925,54592,68195,77719,92286,59885,73317,58087
3096,414,414898,NA,"KANUNGU","KIHIIHI",NA,"FLOOD","KAZINGA UPPER VILLAGE",2013,6,7,0,0,0,115,2,0,NA,"OFFICE F THE PRIME MINISTER",0,0,2013-06-07,0,-1,-1,0,-1,-1,0,-1,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"The disaster is worse",0,0,0,0.07785769,0,0,0.07785769,"21UGA009002","21UGA009",1330347,29901,0.1253,0.5626,67277,0.1223,13929163,0.8396,0.2438,0,4e-04,14053,0.1461,0.7117,0.9599,0.0954,2513903,334436368,0.701,0.9284,0.8228,1855303,0.2132,0.052,0.354,NA,NA,NA,77284,55827,0,12335,43803,39902,14015,56041,13971,50437,70319,0.746,83995,79422,52507,51614,74077,86925,54592,68195,77719,92286,59885,73317,58087
3098,414,414898,NA,"KANUNGU","KIHIIHI",NA,"FLOOD","KAZINGA LOWER VILLAGE",2013,6,7,0,0,0,490,3,0,NA,"OFFICE F THE PRIME MINISTER",0,0,2013-06-07,0,-1,-1,0,-1,-1,0,-1,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"The situation was worse",0,0,0,0.07785769,0,0,0.07785769,"21UGA009002","21UGA009",1330347,29901,0.1253,0.5626,67277,0.1223,13929163,0.8396,0.2438,0,4e-04,14053,0.1461,0.7117,0.9599,0.0954,2513903,334436368,0.701,0.9284,0.8228,1855303,0.2132,0.052,0.354,NA,NA,NA,77284,55827,0,12335,43803,39902,14015,56041,13971,50437,70319,0.746,83995,79422,52507,51614,74077,86925,54592,68195,77719,92286,59885,73317,58087
3099,414,414898,NA,"KANUNGU","KIHIIHI",NA,"FLOOD","TUKUNDANE VILLAGE",2013,6,7,0,0,0,480,5,0,NA,"OFFICE F THE PRIME MINISTER",0,0,2013-06-07,0,-1,-1,0,0,-1,0,-1,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"The floods are really worse in the village",0,0,0,0.07785769,0,0,0.07785769,"21UGA009002","21UGA009",1330347,29901,0.1253,0.5626,67277,0.1223,13929163,0.8396,0.2438,0,4e-04,14053,0.1461,0.7117,0.9599,0.0954,2513903,334436368,0.701,0.9284,0.8228,1855303,0.2132,0.052,0.354,NA,NA,NA,77284,55827,0,12335,43803,39902,14015,56041,13971,50437,70319,0.746,83995,79422,52507,51614,74077,86925,54592,68195,77719,92286,59885,73317,58087
